"","month","year","ORIGIN","DEST","Flights"
"2600",9,2002,"EKO","SEA",1
"2601",9,2002,"EUG","SEA",4
"2602",9,2002,"EWR","SEA",5
"2603",9,2002,"FAI","SEA",3
"2604",9,2002,"FAT","SEA",1
"2605",9,2002,"FCA","SEA",2
"2606",9,2002,"GEG","SEA",10
"2607",9,2002,"GTF","SEA",2
"2608",9,2002,"HLN","SEA",2
"2609",9,2002,"HNL","SEA",3
"2610",9,2002,"IAD","SEA",5
"2611",9,2002,"IAH","SEA",4
"2612",9,2002,"IND","SEA",1
"2613",9,2002,"JFK","SEA",5
"2614",9,2002,"JNU","SEA",5
"2615",9,2002,"KTN","SEA",4
"2616",9,2002,"LAS","SEA",10
"2617",9,2002,"LAX","SEA",9
"2618",9,2002,"LWS","SEA",1
"2619",9,2002,"MCI","SEA",2
"2620",9,2002,"MDW","SEA",3
"2621",9,2002,"MEM","SEA",3
"2622",9,2002,"MFR","SEA",1
"2623",9,2002,"MSO","SEA",3
"2624",9,2002,"MSP","SEA",7
"2625",9,2002,"MSY","SEA",1
"2626",9,2002,"OAK","SEA",7
"2627",9,2002,"OGG","SEA",1
"2628",9,2002,"ORD","SEA",9
"2629",9,2002,"PDX","SEA",9
"2630",9,2002,"PHL","SEA",3
"2631",9,2002,"PHX","SEA",10
"2632",9,2002,"PIH","SEA",1
"2633",9,2002,"PIT","SEA",3
"2634",9,2002,"PUW","SEA",2
"2635",9,2002,"RDM","SEA",1
"2636",9,2002,"RNO","SEA",3
"2637",9,2002,"SAF","SEA",1
"2638",9,2002,"SAN","SEA",4
"2639",9,2002,"SCK","SEA",1
"2640",9,2002,"SEA","ABQ",3
"2641",9,2002,"SEA","ALW",1
"2642",9,2002,"SEA","ANC",10
"2643",9,2002,"SEA","ATL",4
"2644",9,2002,"SEA","BIL",2
"2645",9,2002,"SEA","BLI",3
"2646",9,2002,"SEA","BNA",2
"2647",9,2002,"SEA","BOS",3
"2648",9,2002,"SEA","BTM",1
"2649",9,2002,"SEA","BWI",1
"2650",9,2002,"SEA","BZN",1
"2651",9,2002,"SEA","CLM",1
"2652",9,2002,"SEA","CLT",3
"2653",9,2002,"SEA","CVG",2
"2654",9,2002,"SEA","CYS",1
"2655",9,2002,"SEA","DCA",1
"2656",9,2002,"SEA","DFW",5
"2657",9,2002,"SEA","DTW",3
"2658",9,2002,"SEA","EAT",1
"2659",9,2002,"SEA","EKO",1
"2660",9,2002,"SEA","EUG",4
"2661",9,2002,"SEA","EWR",5
"2662",9,2002,"SEA","FAI",3
"2663",9,2002,"SEA","FAT",1
"2664",9,2002,"SEA","FCA",2
"2665",9,2002,"SEA","FSD",1
"2666",9,2002,"SEA","GEG",9
"2667",9,2002,"SEA","GTF",3
"2668",9,2002,"SEA","HLN",1
"2669",9,2002,"SEA","HNL",3
"2670",9,2002,"SEA","IAD",5
"2671",9,2002,"SEA","IAH",4
"2672",9,2002,"SEA","IND",1
"2673",9,2002,"SEA","JFK",6
"2674",9,2002,"SEA","JNU",3
"2675",9,2002,"SEA","KTN",6
"2676",9,2002,"SEA","LAS",10
"2677",9,2002,"SEA","LAX",9
"2678",9,2002,"SEA","LWS",1
"2679",9,2002,"SEA","MCI",2
"2680",9,2002,"SEA","MDT",1
"2681",9,2002,"SEA","MDW",3
"2682",9,2002,"SEA","MEM",2
"2683",9,2002,"SEA","MFR",1
"2684",9,2002,"SEA","MSO",3
"2685",9,2002,"SEA","MSP",8
"2686",9,2002,"SEA","OAK",7
"2687",9,2002,"SEA","OGG",1
"2688",9,2002,"SEA","ORD",6
"2689",9,2002,"SEA","PDX",12
"2690",9,2002,"SEA","PHL",2
"2691",9,2002,"SEA","PHX",9
"2692",9,2002,"SEA","PIH",1
"2693",9,2002,"SEA","PIT",3
"2694",9,2002,"SEA","PUW",1
"2695",9,2002,"SEA","RDM",1
"2696",9,2002,"SEA","RNO",4
"2697",9,2002,"SEA","SAN",4
"2698",9,2002,"SEA","SCK",1
"2699",9,2002,"SEA","SEA",1
"2700",9,2002,"SEA","SFO",13
"2701",9,2002,"SEA","SJC",6
"2702",9,2002,"SEA","SLC",7
"2703",9,2002,"SEA","SMF",8
"2704",9,2002,"SEA","SNA",2
"2705",9,2002,"SEA","STL",3
"2706",9,2002,"SEA","TUS",2
"2707",9,2002,"SEA","YKM",2
"2708",9,2002,"SFO","SEA",11
"2709",9,2002,"SJC","SEA",5
"2710",9,2002,"SLC","SEA",8
"2711",9,2002,"SMF","SEA",9
"2712",9,2002,"SNA","SEA",2
"2713",9,2002,"STL","SEA",3
"2714",9,2002,"TUS","SEA",2
"2715",9,2002,"YKM","SEA",2
"2716",10,2002,"ABQ","SEA",2
"2717",10,2002,"ALW","SEA",1
"2718",10,2002,"ANC","SEA",11
"2719",10,2002,"ATL","SEA",3
"2720",10,2002,"BFI","SEA",1
"2721",10,2002,"BIL","SEA",3
"2722",10,2002,"BLI","SEA",5
"2723",10,2002,"BNA","SEA",2
"2724",10,2002,"BOS","SEA",3
"2725",10,2002,"BTM","SEA",2
"2726",10,2002,"BZN","SEA",1
"2727",10,2002,"CLM","SEA",3
"2728",10,2002,"CLT","SEA",2
"2729",10,2002,"COS","SEA",1
"2730",10,2002,"CVG","SEA",2
"2731",10,2002,"DAY","SEA",1
"2732",10,2002,"DCA","SEA",1
"2733",10,2002,"DFW","SEA",10
"2734",10,2002,"DTW","SEA",3
"2735",10,2002,"EAT","SEA",1
"2736",10,2002,"EUG","SEA",3
"2737",10,2002,"EWR","SEA",4
"2738",10,2002,"FAI","SEA",3
"2739",10,2002,"FAT","SEA",1
"2740",10,2002,"FCA","SEA",1
"2741",10,2002,"FWA","SEA",1
"2742",10,2002,"GEG","SEA",13
"2743",10,2002,"GTF","SEA",1
"2744",10,2002,"HLN","SEA",1
"2745",10,2002,"HNL","SEA",3
"2746",10,2002,"IAD","SEA",4
"2747",10,2002,"IAH","SEA",5
"2748",10,2002,"ILN","SEA",1
"2749",10,2002,"IND","SEA",1
"2750",10,2002,"JFK","SEA",8
"2751",10,2002,"JNU","SEA",4
"2752",10,2002,"KTN","SEA",7
"2753",10,2002,"LAS","SEA",9
"2754",10,2002,"LAX","SEA",10
"2755",10,2002,"LKE","SEA",1
"2756",10,2002,"LWS","SEA",1
"2757",10,2002,"MCI","SEA",2
"2758",10,2002,"MDW","SEA",3
"2759",10,2002,"MEM","SEA",7
"2760",10,2002,"MFR","SEA",2
"2761",10,2002,"MIA","SEA",1
"2762",10,2002,"MSO","SEA",2
"2763",10,2002,"MSP","SEA",6
"2764",10,2002,"MWH","SEA",2
"2765",10,2002,"OAK","SEA",10
"2766",10,2002,"ODW","SEA",2
"2767",10,2002,"OGG","SEA",1
"2768",10,2002,"OMA","SEA",1
"2769",10,2002,"ORD","SEA",11
"2770",10,2002,"PDX","SEA",16
"2771",10,2002,"PHL","SEA",3
"2772",10,2002,"PHX","SEA",9
"2773",10,2002,"PIT","SEA",3
"2774",10,2002,"PUW","SEA",2
"2775",10,2002,"RDM","SEA",1
"2776",10,2002,"RFD","SEA",1
"2777",10,2002,"RNO","SEA",4
"2778",10,2002,"SAN","SEA",4
"2779",10,2002,"SEA","ABQ",4
"2780",10,2002,"SEA","ALW",1
"2781",10,2002,"SEA","ANC",16
"2782",10,2002,"SEA","ATL",3
"2783",10,2002,"SEA","BFI",3
"2784",10,2002,"SEA","BIL",2
"2785",10,2002,"SEA","BLI",5
"2786",10,2002,"SEA","BNA",2
"2787",10,2002,"SEA","BOS",3
"2788",10,2002,"SEA","BTM",2
"2789",10,2002,"SEA","BZN",1
"2790",10,2002,"SEA","CLM",3
"2791",10,2002,"SEA","CLT",2
"2792",10,2002,"SEA","CVG",3
"2793",10,2002,"SEA","DCA",1
"2794",10,2002,"SEA","DFW",7
"2795",10,2002,"SEA","DTW",4
"2796",10,2002,"SEA","EAT",1
"2797",10,2002,"SEA","EUG",3
"2798",10,2002,"SEA","EWR",5
"2799",10,2002,"SEA","FAI",2
"2800",10,2002,"SEA","FAT",2
"2801",10,2002,"SEA","FCA",1
"2802",10,2002,"SEA","FWA",1
"2803",10,2002,"SEA","GEG",13
"2804",10,2002,"SEA","GTF",1
"2805",10,2002,"SEA","HLN",1
"2806",10,2002,"SEA","HNL",2
"2807",10,2002,"SEA","IAD",4
"2808",10,2002,"SEA","IAH",5
"2809",10,2002,"SEA","JFK",7
"2810",10,2002,"SEA","JNU",3
"2811",10,2002,"SEA","KTN",7
"2812",10,2002,"SEA","LAS",8
"2813",10,2002,"SEA","LAX",10
"2814",10,2002,"SEA","LCK",6
"2815",10,2002,"SEA","LKE",1
"2816",10,2002,"SEA","LWS",2
"2817",10,2002,"SEA","MCI",2
"2818",10,2002,"SEA","MDW",4
"2819",10,2002,"SEA","MEM",6
"2820",10,2002,"SEA","MFR",2
"2821",10,2002,"SEA","MSO",1
"2822",10,2002,"SEA","MSP",6
"2823",10,2002,"SEA","MWH",1
"2824",10,2002,"SEA","OAK",12
"2825",10,2002,"SEA","ODW",2
"2826",10,2002,"SEA","OGG",1
"2827",10,2002,"SEA","ORD",8
"2828",10,2002,"SEA","PDX",10
"2829",10,2002,"SEA","PHL",3
"2830",10,2002,"SEA","PHX",9
"2831",10,2002,"SEA","PIT",3
"2832",10,2002,"SEA","PUW",2
"2833",10,2002,"SEA","RDM",1
"2834",10,2002,"SEA","RNO",5
"2835",10,2002,"SEA","SAN",4
"2836",10,2002,"SEA","SFO",14
"2837",10,2002,"SEA","SJC",7
"2838",10,2002,"SEA","SLC",9
"2839",10,2002,"SEA","SMF",6
"2840",10,2002,"SEA","SNA",2
"2841",10,2002,"SEA","STL",4
"2842",10,2002,"SEA","TUS",3
"2843",10,2002,"SEA","TWF",1
"2844",10,2002,"SEA","YKM",3
"2845",10,2002,"SFO","SEA",13
"2846",10,2002,"SJC","SEA",7
"2847",10,2002,"SLC","SEA",8
"2848",10,2002,"SMF","SEA",6
"2849",10,2002,"SNA","SEA",2
"2850",10,2002,"STL","SEA",3
"2851",10,2002,"TUL","SEA",1
"2852",10,2002,"TUS","SEA",3
"2853",10,2002,"TWF","SEA",1
"2854",10,2002,"YKM","SEA",5
"2855",11,2002,"ABQ","SEA",2
"2856",11,2002,"AFW","SEA",1
"2857",11,2002,"ALW","SEA",1
"2858",11,2002,"ANC","SEA",14
"2859",11,2002,"ATL","SEA",3
"2860",11,2002,"BIL","SEA",3
"2861",11,2002,"BLI","SEA",5
"2862",11,2002,"BNA","SEA",2
"2863",11,2002,"BOS","SEA",2
"2864",11,2002,"BTM","SEA",1
"2865",11,2002,"BZN","SEA",1
"2866",11,2002,"CLM","SEA",3
"2867",11,2002,"CLT","SEA",2
"2868",11,2002,"CVG","SEA",2
"2869",11,2002,"DAY","SEA",1
"2870",11,2002,"DCA","SEA",1
"2871",11,2002,"DFW","SEA",7
"2872",11,2002,"DTW","SEA",3
"2873",11,2002,"EAT","SEA",1
"2874",11,2002,"EKO","SEA",1
"2875",11,2002,"EUG","SEA",3
"2876",11,2002,"EWR","SEA",5
"2877",11,2002,"FAI","SEA",1
"2878",11,2002,"FAT","SEA",1
"2879",11,2002,"FCA","SEA",2
"2880",11,2002,"FSD","SEA",1
"2881",11,2002,"FWA","SEA",1
"2882",11,2002,"GEG","SEA",12
"2883",11,2002,"GTF","SEA",2
"2884",11,2002,"HLN","SEA",1
"2885",11,2002,"HNL","SEA",2
"2886",11,2002,"IAD","SEA",5
"2887",11,2002,"IAH","SEA",3
"2888",11,2002,"ILN","SEA",1
"2889",11,2002,"JFK","SEA",6
"2890",11,2002,"JNU","SEA",6
"2891",11,2002,"KTN","SEA",6
"2892",11,2002,"LAS","SEA",9
"2893",11,2002,"LAX","SEA",12
"2894",11,2002,"LWS","SEA",3
"2895",11,2002,"MCI","SEA",4
"2896",11,2002,"MDW","SEA",3
"2897",11,2002,"MEM","SEA",6
"2898",11,2002,"MFR","SEA",2
"2899",11,2002,"MIA","SEA",1
"2900",11,2002,"MSO","SEA",1
"2901",11,2002,"MSP","SEA",6
"2902",11,2002,"MWH","SEA",2
"2903",11,2002,"OAK","SEA",11
"2904",11,2002,"ODW","SEA",2
"2905",11,2002,"OGG","SEA",1
"2906",11,2002,"ORD","SEA",9
"2907",11,2002,"PDX","SEA",21
"2908",11,2002,"PHL","SEA",3
"2909",11,2002,"PHX","SEA",10
"2910",11,2002,"PIH","SEA",1
"2911",11,2002,"PIT","SEA",3
"2912",11,2002,"PUW","SEA",2
"2913",11,2002,"RDM","SEA",2
"2914",11,2002,"RFD","SEA",1
"2915",11,2002,"RNO","SEA",6
"2916",11,2002,"SAN","SEA",3
"2917",11,2002,"SCK","SEA",1
"2918",11,2002,"SEA","ABQ",2
"2919",11,2002,"SEA","ALW",1
"2920",11,2002,"SEA","ANC",15
"2921",11,2002,"SEA","ATL",3
"2922",11,2002,"SEA","BFI",1
"2923",11,2002,"SEA","BIL",2
"2924",11,2002,"SEA","BLI",5
"2925",11,2002,"SEA","BNA",3
"2926",11,2002,"SEA","BOS",2
"2927",11,2002,"SEA","BZN",1
"2928",11,2002,"SEA","CLM",3
"2929",11,2002,"SEA","CLT",2
"2930",11,2002,"SEA","CVG",4
"2931",11,2002,"SEA","DCA",1
"2932",11,2002,"SEA","DFW",4
"2933",11,2002,"SEA","DTW",2
"2934",11,2002,"SEA","EAT",1
"2935",11,2002,"SEA","EKO",1
"2936",11,2002,"SEA","EUG",3
"2937",11,2002,"SEA","EWR",5
"2938",11,2002,"SEA","FAI",1
"2939",11,2002,"SEA","FAT",3
"2940",11,2002,"SEA","FCA",1
"2941",11,2002,"SEA","FWA",1
"2942",11,2002,"SEA","GEG",15
"2943",11,2002,"SEA","GTF",2
"2944",11,2002,"SEA","HLN",1
"2945",11,2002,"SEA","HNL",2
"2946",11,2002,"SEA","IAD",5
"2947",11,2002,"SEA","IAH",3
"2948",11,2002,"SEA","IND",1
"2949",11,2002,"SEA","JFK",7
"2950",11,2002,"SEA","JNU",4
"2951",11,2002,"SEA","KTN",7
"2952",11,2002,"SEA","LAS",9
"2953",11,2002,"SEA","LAX",9
"2954",11,2002,"SEA","LWS",3
"2955",11,2002,"SEA","MCI",4
"2956",11,2002,"SEA","MDW",3
"2957",11,2002,"SEA","MEM",6
"2958",11,2002,"SEA","MFR",2
"2959",11,2002,"SEA","MIA",1
"2960",11,2002,"SEA","MKE",1
"2961",11,2002,"SEA","MSO",1
"2962",11,2002,"SEA","MSP",6
"2963",11,2002,"SEA","MWH",1
"2964",11,2002,"SEA","OAK",11
"2965",11,2002,"SEA","ODW",2
"2966",11,2002,"SEA","OGG",1
"2967",11,2002,"SEA","ORD",6
"2968",11,2002,"SEA","PDT",1
"2969",11,2002,"SEA","PDX",15
"2970",11,2002,"SEA","PHL",3
"2971",11,2002,"SEA","PHX",10
"2972",11,2002,"SEA","PIH",1
"2973",11,2002,"SEA","PIT",3
"2974",11,2002,"SEA","PUW",2
"2975",11,2002,"SEA","RDM",2
"2976",11,2002,"SEA","RNO",6
"2977",11,2002,"SEA","SAN",3
"2978",11,2002,"SEA","SCK",1
"2979",11,2002,"SEA","SEA",1
"2980",11,2002,"SEA","SFO",13
"2981",11,2002,"SEA","SJC",8
"2982",11,2002,"SEA","SLC",8
"2983",11,2002,"SEA","SMF",8
"2984",11,2002,"SEA","SNA",2
"2985",11,2002,"SEA","STL",2
"2986",11,2002,"SEA","TUS",2
"2987",11,2002,"SEA","TWF",1
"2988",11,2002,"SEA","YKM",2
"2989",11,2002,"SFO","SEA",9
"2990",11,2002,"SJC","SEA",7
"2991",11,2002,"SLC","SEA",10
"2992",11,2002,"SMF","SEA",7
"2993",11,2002,"SNA","SEA",2
"2994",11,2002,"STL","SEA",2
"2995",11,2002,"TOL","SEA",1
"2996",11,2002,"TUS","SEA",2
"2997",11,2002,"YKM","SEA",2
"2998",12,2002,"ABQ","SEA",2
"2999",12,2002,"AFW","SEA",1
"3000",12,2002,"ALW","SEA",1
"3001",12,2002,"ANC","SEA",16
"3002",12,2002,"ATL","SEA",3
"3003",12,2002,"BFI","SEA",2
"3004",12,2002,"BIL","SEA",3
"3005",12,2002,"BLI","SEA",7
"3006",12,2002,"BNA","SEA",2
"3007",12,2002,"BOS","SEA",2
"3008",12,2002,"BTM","SEA",1
"3009",12,2002,"BZN","SEA",1
"3010",12,2002,"CLM","SEA",3
"3011",12,2002,"CLT","SEA",1
"3012",12,2002,"CVG","SEA",3
"3013",12,2002,"DCA","SEA",1
"3014",12,2002,"DFW","SEA",9
"3015",12,2002,"DSM","SEA",2
"3016",12,2002,"DTW","SEA",3
"3017",12,2002,"EAT","SEA",1
"3018",12,2002,"EKO","SEA",1
"3019",12,2002,"EUG","SEA",3
"3020",12,2002,"EWR","SEA",6
"3021",12,2002,"FAI","SEA",1
"3022",12,2002,"FAT","SEA",3
"3023",12,2002,"FCA","SEA",1
"3024",12,2002,"FWA","SEA",1
"3025",12,2002,"GEG","SEA",14
"3026",12,2002,"GTF","SEA",2
"3027",12,2002,"HLN","SEA",1
"3028",12,2002,"HNL","SEA",2
"3029",12,2002,"IAD","SEA",4
"3030",12,2002,"IAH","SEA",3
"3031",12,2002,"ILN","SEA",1
"3032",12,2002,"IND","SEA",7
"3033",12,2002,"JFK","SEA",9
"3034",12,2002,"JNU","SEA",9
"3035",12,2002,"KTN","SEA",5
"3036",12,2002,"LAS","SEA",10
"3037",12,2002,"LAX","SEA",14
"3038",12,2002,"LWS","SEA",1
"3039",12,2002,"MCI","SEA",3
"3040",12,2002,"MDW","SEA",3
"3041",12,2002,"MEM","SEA",9
"3042",12,2002,"MFR","SEA",2
"3043",12,2002,"MIA","SEA",1
"3044",12,2002,"MSO","SEA",2
"3045",12,2002,"MSP","SEA",8
"3046",12,2002,"MWH","SEA",1
"3047",12,2002,"OAK","SEA",12
"3048",12,2002,"ODW","SEA",2
"3049",12,2002,"OGG","SEA",1
"3050",12,2002,"ORD","SEA",10
"3051",12,2002,"PDX","SEA",26
"3052",12,2002,"PHL","SEA",4
"3053",12,2002,"PHX","SEA",8
"3054",12,2002,"PIT","SEA",2
"3055",12,2002,"PUW","SEA",1
"3056",12,2002,"RDM","SEA",1
"3057",12,2002,"RFD","SEA",1
"3058",12,2002,"RNO","SEA",5
"3059",12,2002,"SAN","SEA",4
"3060",12,2002,"SEA","ABQ",2
"3061",12,2002,"SEA","ALW",1
"3062",12,2002,"SEA","ANC",16
"3063",12,2002,"SEA","ATL",3
"3064",12,2002,"SEA","AUS",1
"3065",12,2002,"SEA","BIL",3
"3066",12,2002,"SEA","BLI",5
"3067",12,2002,"SEA","BNA",1
"3068",12,2002,"SEA","BOS",2
"3069",12,2002,"SEA","BWI",1
"3070",12,2002,"SEA","BZN",1
"3071",12,2002,"SEA","CLM",3
"3072",12,2002,"SEA","CLT",1
"3073",12,2002,"SEA","CPR",1
"3074",12,2002,"SEA","CVG",3
"3075",12,2002,"SEA","DCA",1
"3076",12,2002,"SEA","DFW",8
"3077",12,2002,"SEA","DSM",1
"3078",12,2002,"SEA","DTW",2
"3079",12,2002,"SEA","EAT",1
"3080",12,2002,"SEA","EKO",1
"3081",12,2002,"SEA","EUG",4
"3082",12,2002,"SEA","EWR",5
"3083",12,2002,"SEA","FAI",1
"3084",12,2002,"SEA","FAT",3
"3085",12,2002,"SEA","FCA",1
"3086",12,2002,"SEA","FWA",1
"3087",12,2002,"SEA","GEG",14
"3088",12,2002,"SEA","GSO",1
"3089",12,2002,"SEA","GTF",1
"3090",12,2002,"SEA","HLN",1
"3091",12,2002,"SEA","HNL",2
"3092",12,2002,"SEA","IAD",4
"3093",12,2002,"SEA","IAH",3
"3094",12,2002,"SEA","ICT",1
"3095",12,2002,"SEA","IND",5
"3096",12,2002,"SEA","JFK",9
"3097",12,2002,"SEA","JNU",5
"3098",12,2002,"SEA","KTN",7
"3099",12,2002,"SEA","LAS",11
"3100",12,2002,"SEA","LAX",11
"3101",12,2002,"SEA","LWS",1
"3102",12,2002,"SEA","MCI",2
"3103",12,2002,"SEA","MDW",3
"3104",12,2002,"SEA","MEM",8
"3105",12,2002,"SEA","MFR",2
"3106",12,2002,"SEA","MIA",1
"3107",12,2002,"SEA","MKE",1
"3108",12,2002,"SEA","MSO",2
"3109",12,2002,"SEA","MSP",6
"3110",12,2002,"SEA","MWH",1
"3111",12,2002,"SEA","OAK",13
"3112",12,2002,"SEA","ODW",2
"3113",12,2002,"SEA","OGG",1
"3114",12,2002,"SEA","ORD",9
"3115",12,2002,"SEA","PDX",15
"3116",12,2002,"SEA","PHL",3
"3117",12,2002,"SEA","PHX",8
"3118",12,2002,"SEA","PIT",2
"3119",12,2002,"SEA","PUW",1
"3120",12,2002,"SEA","RDM",1
"3121",12,2002,"SEA","RNO",5
"3122",12,2002,"SEA","ROC",2
"3123",12,2002,"SEA","SAN",4
"3124",12,2002,"SEA","SFO",10
"3125",12,2002,"SEA","SGU",1
"3126",12,2002,"SEA","SJC",7
"3127",12,2002,"SEA","SLC",5
"3128",12,2002,"SEA","SMF",7
"3129",12,2002,"SEA","SNA",2
"3130",12,2002,"SEA","SPS",1
"3131",12,2002,"SEA","STL",4
"3132",12,2002,"SEA","TUS",1
"3133",12,2002,"SEA","TWF",2
"3134",12,2002,"SEA","YKM",1
"3135",12,2002,"SFO","SEA",12
"3136",12,2002,"SJC","SEA",7
"3137",12,2002,"SLC","SEA",7
"3138",12,2002,"SMF","SEA",6
"3139",12,2002,"SNA","SEA",2
"3140",12,2002,"STL","SEA",3
"3141",12,2002,"TUS","SEA",1
"3142",12,2002,"TWF","SEA",1
"3143",12,2002,"YKM","SEA",1
"3144",1,2018,"ABQ","SEA",3
"3145",1,2018,"ANC","SEA",445
"3146",1,2018,"ATL","SEA",193
"3147",1,2018,"AUS","SEA",90
"3148",1,2018,"BLI","SEA",89
"3149",1,2018,"BNA","SEA",58
"3150",1,2018,"BOI","SEA",314
"3151",1,2018,"BOS","SEA",134
"3152",1,2018,"BUR","SEA",93
"3153",1,2018,"BWI","SEA",69
"3154",1,2018,"BZN","SEA",29
"3155",1,2018,"CHS","SEA",18
"3156",1,2018,"CLT","SEA",80
"3157",1,2018,"DAL","SEA",93
"3158",1,2018,"DCA","SEA",62
"3159",1,2018,"DEN","SEA",442
"3160",1,2018,"DFW","SEA",271
"3161",1,2018,"DTW","SEA",151
"3162",1,2018,"EUG","SEA",22
"3163",1,2018,"EWR","SEA",164
"3164",1,2018,"FAI","SEA",155
"3165",1,2018,"FAT","SEA",54
"3166",1,2018,"FLL","SEA",37
"3167",1,2018,"GEG","SEA",228
"3168",1,2018,"HNL","SEA",158
"3169",1,2018,"IAD","SEA",92
"3170",1,2018,"IAH","SEA",166
"3171",1,2018,"IND","SEA",31
"3172",1,2018,"JAC","SEA",7
"3173",1,2018,"JFK","SEA",187
"3174",1,2018,"JNU","SEA",92
"3175",1,2018,"KOA","SEA",89
"3176",1,2018,"KTN","SEA",93
"3177",1,2018,"LAS","SEA",492
"3178",1,2018,"LAX","SEA",738
"3179",1,2018,"LGB","SEA",62
"3180",1,2018,"LIH","SEA",84
"3181",1,2018,"MCI","SEA",61
"3182",1,2018,"MCO","SEA",71
"3183",1,2018,"MDW","SEA",56
"3184",1,2018,"MFR","SEA",28
"3185",1,2018,"MIA","SEA",38
"3186",1,2018,"MKE","SEA",62
"3187",1,2018,"MSP","SEA",223
"3188",1,2018,"MSY","SEA",31
"3189",1,2018,"OAK","SEA",304
"3190",1,2018,"OGG","SEA",124
"3191",1,2018,"OKC","SEA",23
"3192",1,2018,"OMA","SEA",31
"3193",1,2018,"ONT","SEA",64
"3194",1,2018,"ORD","SEA",402
"3195",1,2018,"PDX","SEA",386
"3196",1,2018,"PHL","SEA",64
"3197",1,2018,"PHX","SEA",371
"3198",1,2018,"PSC","SEA",152
"3199",1,2018,"PSP","SEA",64
"3200",1,2018,"RDU","SEA",62
"3201",1,2018,"RNO","SEA",65
"3202",1,2018,"SAN","SEA",253
"3203",1,2018,"SAT","SEA",31
"3204",1,2018,"SBA","SEA",31
"3205",1,2018,"SBP","SEA",31
"3206",1,2018,"SEA","ABQ",2
"3207",1,2018,"SEA","ANC",471
"3208",1,2018,"SEA","ATL",192
"3209",1,2018,"SEA","AUS",90
"3210",1,2018,"SEA","BLI",58
"3211",1,2018,"SEA","BNA",58
"3212",1,2018,"SEA","BOI",286
"3213",1,2018,"SEA","BOS",134
"3214",1,2018,"SEA","BUR",93
"3215",1,2018,"SEA","BWI",69
"3216",1,2018,"SEA","BZN",29
"3217",1,2018,"SEA","CHS",18
"3218",1,2018,"SEA","CLT",80
"3219",1,2018,"SEA","DAL",93
"3220",1,2018,"SEA","DCA",62
"3221",1,2018,"SEA","DEN",439
"3222",1,2018,"SEA","DFW",271
"3223",1,2018,"SEA","DTW",151
"3224",1,2018,"SEA","EUG",22
"3225",1,2018,"SEA","EWR",163
"3226",1,2018,"SEA","FAI",155
"3227",1,2018,"SEA","FAT",62
"3228",1,2018,"SEA","FLL",37
"3229",1,2018,"SEA","GEG",229
"3230",1,2018,"SEA","HNL",159
"3231",1,2018,"SEA","IAD",93
"3232",1,2018,"SEA","IAH",166
"3233",1,2018,"SEA","IND",31
"3234",1,2018,"SEA","JAC",7
"3235",1,2018,"SEA","JFK",187
"3236",1,2018,"SEA","JNU",66
"3237",1,2018,"SEA","KOA",89
"3238",1,2018,"SEA","KTN",93
"3239",1,2018,"SEA","LAS",493
"3240",1,2018,"SEA","LAX",740
"3241",1,2018,"SEA","LGB",62
"3242",1,2018,"SEA","LIH",84
"3243",1,2018,"SEA","MCI",60
"3244",1,2018,"SEA","MCO",71
"3245",1,2018,"SEA","MDW",56
"3246",1,2018,"SEA","MFR",28
"3247",1,2018,"SEA","MIA",38
"3248",1,2018,"SEA","MKE",62
"3249",1,2018,"SEA","MSP",223
"3250",1,2018,"SEA","MSY",31
"3251",1,2018,"SEA","OAK",304
"3252",1,2018,"SEA","OGG",124
"3253",1,2018,"SEA","OKC",23
"3254",1,2018,"SEA","OMA",31
"3255",1,2018,"SEA","ONT",63
"3256",1,2018,"SEA","ORD",404
"3257",1,2018,"SEA","PDX",459
"3258",1,2018,"SEA","PHL",64
"3259",1,2018,"SEA","PHX",370
"3260",1,2018,"SEA","PSC",152
"3261",1,2018,"SEA","PSP",64
"3262",1,2018,"SEA","RDU",62
"3263",1,2018,"SEA","RNO",56
"3264",1,2018,"SEA","SAN",253
"3265",1,2018,"SEA","SAT",31
"3266",1,2018,"SEA","SBA",31
"3267",1,2018,"SEA","SBP",31
"3268",1,2018,"SEA","SFO",764
"3269",1,2018,"SEA","SJC",325
"3270",1,2018,"SEA","SLC",335
"3271",1,2018,"SEA","SMF",330
"3272",1,2018,"SEA","SNA",217
"3273",1,2018,"SEA","STL",66
"3274",1,2018,"SEA","TPA",31
"3275",1,2018,"SEA","TUS",33
"3276",1,2018,"SFO","SEA",759
"3277",1,2018,"SJC","SEA",326
"3278",1,2018,"SLC","SEA",334
"3279",1,2018,"SMF","SEA",339
"3280",1,2018,"SNA","SEA",217
"3281",1,2018,"STL","SEA",67
"3282",1,2018,"TPA","SEA",31
"3283",1,2018,"TUS","SEA",33
"3284",2,2018,"ANC","SEA",395
"3285",2,2018,"ATL","SEA",174
"3286",2,2018,"AUS","SEA",76
"3287",2,2018,"BLI","SEA",80
"3288",2,2018,"BNA","SEA",51
"3289",2,2018,"BOI","SEA",288
"3290",2,2018,"BOS","SEA",124
"3291",2,2018,"BUR","SEA",84
"3292",2,2018,"BWI","SEA",57
"3293",2,2018,"BZN","SEA",24
"3294",2,2018,"CHS","SEA",16
"3295",2,2018,"CLT","SEA",76
"3296",2,2018,"DAL","SEA",84
"3297",2,2018,"DCA","SEA",56
"3298",2,2018,"DEN","SEA",399
